EmployeeID,Age,Attrition,BusinessTravel,Department,EducationField,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
2243,56,No,Travel_Rarely,Research & Development,Medical,Male,Manufacturing Director,2,Divorced,8885,No,12,3,12,3
2244,23,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,4,Divorced,5002,No,4,3,4,0
2245,33,No,Non-Travel,Human Resources,Life Sciences,Female,Human Resources,1,Single,3929,No,14,4,2,2
2246,54,No,Non-Travel,Sales,Medical,Male,Manager,4,Married,17706,No,24,4,4,0
2247,48,No,Travel_Rarely,Research & Development,Human Resources,Female,Manufacturing Director,2,Married,9374,No,4,1,4,1
2248,33,No,Travel_Frequently,Sales,Other,Male,Sales Executive,2,Single,7795,No,14,4,1,1
2249,20,Yes,Travel_Frequently,Sales,Technical Degree,Male,Sales Representative,2,Single,2314,No,1,1,0,0
2250,29,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,1,Single,14297,No,0,3,0,0
2251,53,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,4,Divorced,3852,No,4,2,4,0
2252,22,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,2,Divorced,19339,No,3,1,3,3
2253,30,No,Non-Travel,Research & Development,Technical Degree,Male,Healthcare Representative,2,Single,7343,Yes,11,2,1,1
2254,32,No,Travel_Rarely,Sales,Marketing,Female,Manager,2,Married,22422,Yes,9,1,4,1
2255,27,No,Travel_Frequently,Human Resources,Human Resources,Male,Human Resources,2,Single,4693,No,8,1,8,2
2256,22,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Executive,3,Married,8247,Yes,3,2,3,0
2257,27,No,Non-Travel,Research & Development,Other,Male,Research Scientist,1,Married,5373,No,6,3,3,3
2258,44,No,Non-Travel,Research & Development,Human Resources,Male,Manufacturing Director,2,Married,6542,Yes,23,1,0,0
2259,21,No,Travel_Rarely,Sales,Human Resources,Female,Manager,3,Single,18439,Yes,2,2,1,1
2260,29,No,Non-Travel,Research & Development,Marketing,Female,Healthcare Representative,1,Married,8721,No,1,3,0,0
2261,43,No,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,1,Divorced,5503,No,2,3,2,0
2262,44,No,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,1,Married,2881,Yes,25,3,6,1
2263,43,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,4,Divorced,6414,Yes,1,2,1,0
2264,36,No,Non-Travel,Research & Development,Technical Degree,Male,Manufacturing Director,4,Divorced,7516,No,11,1,0,0
2265,24,No,Travel_Rarely,Sales,Medical,Female,Sales Representative,2,Divorced,2832,No,5,3,5,0
2266,34,No,Travel_Rarely,Sales,Other,Female,Manager,1,Married,20211,No,2,3,1,0
2267,36,No,Travel_Rarely,Sales,Human Resources,Female,Manager,3,Divorced,22249,No,4,4,3,2
2268,40,No,Travel_Frequently,Research & Development,Other,Female,Manager,4,Single,18031,No,21,4,2,0
2269,27,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,3,Divorced,7573,No,0,1,0,0
2270,55,Yes,Non-Travel,Sales,Human Resources,Male,Sales Representative,3,Married,2474,No,4,2,2,1
2271,37,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,2,Married,6763,Yes,0,4,0,0
2272,47,No,Travel_Rarely,Sales,Human Resources,Male,Sales Executive,1,Married,6250,No,8,1,1,1
2273,29,Yes,Travel_Frequently,Human Resources,Marketing,Female,Manager,3,Divorced,17924,Yes,1,3,0,0
2274,51,No,Non-Travel,Research & Development,Medical,Male,Healthcare Representative,4,Divorced,8253,No,15,2,1,1
2275,28,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,2,Single,8217,No,2,2,2,1
2276,59,No,Travel_Frequently,Research & Development,Human Resources,Male,Research Scientist,3,Single,7781,Yes,12,3,10,3
2277,49,No,Travel_Rarely,Sales,Other,Female,Sales Executive,2,Single,6446,No,19,1,1,0
2278,32,No,Travel_Frequently,Human Resources,Other,Female,Human Resources,2,Married,4215,No,13,1,4,1
2279,44,Yes,Travel_Frequently,Research & Development,Marketing,Female,Research Director,2,Divorced,15156,No,1,3,1,1
2280,28,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,2,Married,3328,No,1,1,1,1
2281,46,No,Non-Travel,Sales,Technical Degree,Female,Sales Executive,4,Single,7516,Yes,5,1,4,4
2282,31,No,Travel_Rarely,Research & Development,Technical Degree,Female,Laboratory Technician,2,Divorced,2894,Yes,4,2,0,0
2283,35,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,2,Divorced,19692,Yes,15,2,3,0
2284,37,No,Travel_Rarely,Sales,Marketing,Female,Manager,2,Single,19308,No,2,2,1,1
2285,40,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,4,Divorced,16003,No,2,2,2,2
2286,50,No,Travel_Rarely,Sales,Marketing,Male,Sales Representative,3,Single,3114,Yes,3,1,3,0
2287,33,No,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,4,Married,5213,No,14,3,1,1
2288,35,Yes,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,3,Married,3597,No,8,1,8,5
2289,55,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,4,Single,5181,Yes,27,3,0,0
2290,35,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,2,Divorced,4437,No,1,1,1,1
2291,46,No,Non-Travel,Sales,Technical Degree,Female,Manager,4,Married,21185,No,23,2,5,1
2292,30,No,Travel_Rarely,Sales,Human Resources,Male,Manager,4,Divorced,15308,No,1,4,1,1
2293,38,No,Non-Travel,Research & Development,Medical,Male,Manager,3,Single,18105,No,2,2,2,1
2294,41,No,Travel_Rarely,Sales,Human Resources,Male,Sales Executive,4,Single,8173,No,18,3,8,1
2295,48,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,4,Single,18447,No,5,3,2,2
2296,46,No,Travel_Rarely,Research & Development,Other,Female,Manufacturing Director,2,Married,6289,No,11,4,0,0
2297,30,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,4,Divorced,18957,No,11,2,3,0
2298,30,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,2,Divorced,4958,No,4,1,0,0
2299,55,No,Travel_Rarely,Research & Development,Marketing,Male,Research Director,3,Married,17833,No,14,3,5,0
2300,38,No,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,3,Divorced,5718,No,9,3,3,3
2301,35,Yes,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,3,Divorced,8101,Yes,0,4,0,0
2302,53,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,1,Single,25419,Yes,10,4,10,1
2303,49,No,Travel_Rarely,Research & Development,Other,Male,Research Scientist,3,Single,4967,No,3,3,3,1
2304,21,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,2,Single,6840,Yes,2,1,2,2
2305,32,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,2,Single,8277,No,13,3,3,3
2306,24,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,3,Single,8185,No,5,3,5,5
2307,54,No,Travel_Rarely,Sales,Medical,Female,Manager,2,Married,17926,No,4,1,4,0
2308,45,Yes,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,4,Divorced,2813,No,2,1,0,0
2309,55,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,4,Married,2970,No,19,4,2,1
2310,38,No,Travel_Rarely,Sales,Other,Female,Sales Executive,1,Married,7217,No,2,2,2,0
2311,47,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,2,Married,4444,Yes,13,2,7,2
2312,32,No,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,1,Married,4503,No,2,4,0,0
2313,49,Yes,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,3,Divorced,3208,No,9,2,2,2
2314,50,Yes,Non-Travel,Research & Development,Other,Male,Manufacturing Director,3,Single,8550,No,1,4,0,0
2315,29,No,Travel_Frequently,Research & Development,Other,Female,Laboratory Technician,4,Divorced,3138,No,10,3,0,0
2316,49,Yes,Travel_Rarely,Research & Development,Marketing,Male,Research Scientist,2,Divorced,5741,Yes,10,3,7,0
2317,28,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,3,Married,8397,No,9,1,3,0
2318,37,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,2,Single,20484,Yes,12,4,12,2
2319,22,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,4,Single,6273,No,1,1,1,1
2320,37,No,Travel_Rarely,Research & Development,Marketing,Male,Healthcare Representative,3,Married,10308,No,11,3,9,5
2321,28,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,1,Single,8012,No,9,3,9,2
2322,39,Yes,Travel_Frequently,Research & Development,Marketing,Female,Healthcare Representative,1,Married,7535,No,11,2,1,1
2323,38,Yes,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,1,Divorced,5882,No,6,2,4,1
2324,58,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Scientist,2,Single,5279,Yes,14,4,2,2
2325,45,Yes,Travel_Rarely,Human Resources,Life Sciences,Female,Manager,3,Married,18086,No,2,2,1,1
2326,57,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,1,Single,3890,Yes,1,3,1,1
2327,39,Yes,Travel_Rarely,Sales,Other,Female,Sales Representative,2,Divorced,3245,No,14,4,7,1
2328,21,Yes,Travel_Rarely,Research & Development,Human Resources,Male,Laboratory Technician,3,Single,3418,Yes,2,1,0,0
2329,21,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,1,Single,5749,Yes,2,2,2,2
2330,51,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,4,Divorced,10233,No,10,4,10,2
2331,35,No,Travel_Frequently,Sales,Medical,Female,Sales Representative,1,Married,2488,Yes,8,1,0,0
2332,34,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,4,Divorced,10004,No,15,3,4,2
2333,30,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,1,Single,2945,Yes,1,3,0,0
2334,32,No,Travel_Rarely,Research & Development,Other,Female,Research Director,1,Single,18850,No,13,1,0,0
2335,56,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,2,Single,10623,Yes,9,1,9,0
2336,45,Yes,Travel_Frequently,Research & Development,Technical Degree,Male,Healthcare Representative,2,Single,6295,Yes,0,3,0,0
2337,21,No,Travel_Rarely,Sales,Other,Male,Manager,3,Divorced,18430,Yes,2,2,1,0
2338,22,Yes,Travel_Rarely,Research & Development,Other,Male,Research Director,2,Divorced,14518,No,0,2,0,0
2339,32,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,4,Married,6961,No,2,2,2,2
2340,19,No,Travel_Rarely,Research & Development,Other,Male,Research Scientist,2,Married,5521,Yes,0,1,0,0
2341,57,No,Travel_Frequently,Research & Development,Technical Degree,Female,Healthcare Representative,1,Married,8124,No,13,4,0,0
2342,46,No,Travel_Frequently,Sales,Life Sciences,Male,Sales Executive,1,Married,7351,No,14,3,7,3
2343,26,No,Travel_Frequently,Research & Development,Technical Degree,Male,Healthcare Representative,2,Divorced,10034,No,6,3,4,0
2344,28,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,3,Married,20938,No,9,1,2,2
2345,55,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,1,Married,17567,No,22,4,1,0
2346,28,Yes,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,4,Married,3444,Yes,9,4,3,1
2347,35,Yes,Travel_Frequently,Research & Development,Technical Degree,Male,Healthcare Representative,2,Married,8501,Yes,8,3,6,3
2348,59,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,1,Divorced,20030,Yes,4,3,3,1
2349,19,No,Travel_Rarely,Research & Development,Marketing,Male,Healthcare Representative,4,Single,8845,Yes,0,1,0,0
2350,36,Yes,Travel_Frequently,Research & Development,Marketing,Male,Laboratory Technician,2,Divorced,3707,Yes,7,1,1,1
2351,35,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,2,Single,9203,No,16,4,8,0
2352,41,No,Travel_Rarely,Sales,Marketing,Female,Manager,2,Married,23276,No,12,1,8,1
2353,55,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,1,Divorced,3187,No,2,4,2,1
2354,60,No,Travel_Rarely,Research & Development,Marketing,Female,Healthcare Representative,1,Married,6818,No,16,2,0,0
2355,21,No,Travel_Rarely,Sales,Life Sciences,Female,Manager,3,Single,17760,No,2,2,1,0
2356,26,No,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,2,Divorced,3955,Yes,3,2,2,1
2357,32,No,Travel_Rarely,Sales,Human Resources,Female,Sales Executive,4,Married,8868,Yes,13,3,6,0
2358,46,No,Non-Travel,Research & Development,Human Resources,Female,Research Director,1,Single,14897,Yes,3,2,0,0
2359,57,No,Travel_Frequently,Sales,Human Resources,Male,Manager,1,Divorced,18583,No,0,4,0,0
2360,29,No,Travel_Rarely,Human Resources,Other,Female,Manager,3,Single,19689,No,5,3,1,1
2361,27,Yes,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,1,Divorced,9311,No,8,4,2,1
2362,42,No,Travel_Rarely,Research & Development,Marketing,Female,Research Scientist,2,Divorced,4691,No,3,3,0,0
2363,37,No,Travel_Rarely,Research & Development,Other,Male,Manager,4,Single,17352,No,1,2,1,1
2364,51,No,Travel_Rarely,Research & Development,Other,Male,Healthcare Representative,2,Married,7093,Yes,7,2,1,0
2365,49,Yes,Travel_Rarely,Research & Development,Other,Female,Research Director,4,Single,20814,No,7,2,7,3
2366,39,No,Travel_Frequently,Research & Development,Other,Male,Research Scientist,2,Single,5056,No,2,4,2,0
2367,41,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,4,Divorced,6249,No,5,4,3,0
2368,33,No,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,4,Divorced,8212,No,2,3,2,1
2369,20,Yes,Travel_Rarely,Research & Development,Human Resources,Male,Research Director,2,Divorced,16702,No,1,3,0,0
2370,52,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manager,3,Divorced,18154,No,3,4,2,2
2371,50,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,1,Divorced,8324,No,3,2,3,0
2372,59,No,Travel_Frequently,Research & Development,Marketing,Female,Manager,4,Married,24129,No,18,1,10,0
2373,36,Yes,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,1,Single,5861,No,15,1,1,1
2374,46,No,Travel_Rarely,Research & Development,Marketing,Male,Manufacturing Director,1,Single,6832,No,18,3,0,0
2375,55,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,4,Single,16788,Yes,9,4,1,0
2376,39,No,Non-Travel,Research & Development,Technical Degree,Male,Manager,3,Divorced,21621,No,13,2,4,0
2377,55,No,Travel_Frequently,Research & Development,Marketing,Female,Research Scientist,4,Single,6215,No,2,3,2,0
2378,21,Yes,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,1,Married,2885,Yes,2,1,2,0
2379,32,No,Travel_Rarely,Sales,Life Sciences,Male,Sales Representative,4,Divorced,3446,No,5,2,5,5
2380,57,No,Non-Travel,Research & Development,Technical Degree,Male,Manager,3,Married,20106,Yes,5,3,1,0
2381,47,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,2,Married,7190,No,10,3,0,0
2382,58,No,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,2,Married,2428,No,0,4,0,0
2383,37,No,Travel_Rarely,Sales,Other,Female,Sales Executive,1,Married,6108,No,1,1,0,0
2384,40,Yes,Travel_Frequently,Research & Development,Other,Male,Laboratory Technician,1,Single,3957,Yes,7,1,7,5
2385,19,No,Travel_Frequently,Research & Development,Technical Degree,Male,Laboratory Technician,3,Divorced,2870,No,0,3,0,0
2386,56,No,Travel_Rarely,Research & Development,Human Resources,Male,Laboratory Technician,4,Divorced,3292,No,3,3,1,0
2387,53,No,Travel_Rarely,Sales,Medical,Female,Manager,3,Divorced,17962,Yes,14,1,1,1
2388,27,No,Travel_Rarely,Research & Development,Marketing,Male,Healthcare Representative,1,Single,6799,No,8,1,0,0
2389,56,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,3,Married,7578,No,7,2,4,0
2390,19,No,Travel_Rarely,Research & Development,Human Resources,Female,Healthcare Representative,3,Single,7857,No,0,2,0,0
2391,44,No,Travel_Rarely,Sales,Other,Male,Sales Executive,2,Divorced,5811,Yes,1,2,1,0
2392,48,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,3,Married,6562,No,1,1,1,0
2393,54,No,Travel_Rarely,Human Resources,Other,Female,Human Resources,2,Single,4475,Yes,10,2,0,0
2394,54,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manager,2,Single,23995,No,6,3,6,6
2395,35,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Executive,1,Single,7366,Yes,16,1,7,2
2396,22,Yes,Travel_Frequently,Research & Development,Marketing,Male,Laboratory Technician,2,Married,3497,Yes,3,1,0,0
2397,27,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,4,Single,7698,Yes,0,3,0,0
2398,19,Yes,Non-Travel,Sales,Life Sciences,Male,Manager,4,Divorced,15158,No,0,2,0,0
2399,21,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Director,3,Divorced,16887,Yes,2,3,2,0
2400,50,No,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,3,Single,6022,No,1,3,1,1
2401,27,Yes,Travel_Rarely,Research & Development,Human Resources,Male,Manufacturing Director,3,Divorced,6244,No,2,1,0,0
2402,47,Yes,Travel_Rarely,Sales,Medical,Female,Manager,3,Married,20259,Yes,15,3,3,0
2403,57,Yes,Travel_Frequently,Sales,Life Sciences,Male,Sales Representative,3,Single,3851,Yes,17,3,7,0
2404,26,No,Travel_Rarely,Sales,Other,Female,Manager,4,Married,21753,Yes,3,3,3,1
2405,51,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,3,Married,8877,No,11,3,0,0
2406,24,Yes,Travel_Rarely,Research & Development,Technical Degree,Male,Research Director,4,Married,15232,No,5,3,0,0
2407,59,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,3,Single,16567,No,1,4,1,0
2408,45,No,Travel_Frequently,Sales,Human Resources,Male,Manager,2,Single,21847,Yes,3,4,3,0
2409,19,No,Travel_Rarely,Research & Development,Other,Male,Manufacturing Director,3,Divorced,6257,No,0,4,0,0
2410,52,No,Travel_Rarely,Sales,Human Resources,Male,Manager,1,Single,19648,Yes,8,1,8,8
2411,31,Yes,Travel_Rarely,Sales,Human Resources,Female,Sales Representative,1,Married,3448,No,12,4,8,1
2412,54,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,3,Divorced,4975,Yes,5,2,5,0
2413,24,No,Travel_Rarely,Research & Development,Other,Female,Healthcare Representative,3,Single,7443,No,5,3,4,0
2414,59,Yes,Travel_Rarely,Human Resources,Marketing,Female,Human Resources,4,Divorced,4534,No,3,4,3,0
2415,37,No,Non-Travel,Research & Development,Human Resources,Male,Manufacturing Director,1,Single,9099,Yes,8,2,7,3
2416,24,Yes,Travel_Frequently,Research & Development,Technical Degree,Male,Research Director,3,Single,14845,No,5,1,0,0
2417,23,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,2,Married,18488,No,4,4,4,4
2418,24,No,Travel_Rarely,Sales,Human Resources,Male,Sales Representative,1,Divorced,3074,No,1,4,0,0
2419,55,Yes,Travel_Rarely,Human Resources,Technical Degree,Female,Manager,2,Single,15308,Yes,0,2,0,0
2420,54,No,Travel_Frequently,Sales,Human Resources,Female,Sales Executive,2,Single,5729,No,2,2,0,0
2421,20,No,Travel_Rarely,Research & Development,Human Resources,Female,Laboratory Technician,3,Married,3249,No,1,2,1,1
2422,38,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,4,Single,6592,Yes,10,1,10,7
2423,59,No,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,4,Single,4960,Yes,40,1,19,0
2424,27,No,Travel_Rarely,Human Resources,Human Resources,Female,Human Resources,4,Single,5125,Yes,8,4,6,0
2425,23,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,3,Divorced,9979,No,4,3,4,1
2426,42,Yes,Travel_Rarely,Sales,Marketing,Female,Sales Executive,3,Single,7359,No,0,2,0,0
2427,45,No,Travel_Rarely,Sales,Marketing,Male,Sales Representative,4,Married,3932,Yes,21,3,8,1
2428,20,No,Travel_Rarely,Sales,Other,Male,Sales Executive,1,Divorced,6384,No,1,4,1,0
2429,19,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,2,Divorced,6292,No,0,1,0,0
2430,44,No,Non-Travel,Sales,Marketing,Female,Sales Representative,1,Single,2540,Yes,3,2,3,0
2431,24,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,4,Single,6735,No,5,1,1,1
2432,60,No,Travel_Rarely,Sales,Other,Male,Manager,1,Single,16948,Yes,20,4,2,2
2433,21,No,Travel_Rarely,Sales,Technical Degree,Female,Sales Representative,4,Single,2734,Yes,2,1,1,1
2434,59,No,Travel_Rarely,Research & Development,Human Resources,Female,Research Scientist,1,Divorced,8319,No,14,3,12,0
2435,40,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,3,Single,21397,No,20,2,15,1
2436,47,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,4,Single,17437,No,7,1,0,0
2437,26,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,4,Married,15831,Yes,7,3,3,3
2438,21,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,1,Single,3988,Yes,2,3,2,2
2439,37,No,Travel_Frequently,Sales,Technical Degree,Female,Sales Representative,1,Divorced,2749,Yes,2,4,2,0
2440,35,No,Non-Travel,Research & Development,Marketing,Male,Healthcare Representative,1,Single,8216,No,5,2,3,0
2441,26,No,Travel_Frequently,Research & Development,Human Resources,Female,Manager,2,Single,21112,Yes,7,2,7,3
2442,26,Yes,Travel_Rarely,Sales,Life Sciences,Female,Sales Executive,2,Divorced,7695,No,7,1,7,1
2443,19,No,Travel_Rarely,Research & Development,Technical Degree,Male,Research Scientist,3,Single,4796,Yes,0,4,0,0
2444,40,No,Travel_Frequently,Research & Development,Medical,Female,Research Director,3,Divorced,16504,No,2,4,2,0
2445,46,No,Travel_Rarely,Research & Development,Life Sciences,Female,Research Director,1,Married,16690,No,19,2,0,0
2446,27,No,Travel_Rarely,Research & Development,Other,Female,Research Scientist,4,Single,5386,No,2,1,2,1
2447,20,No,Travel_Rarely,Sales,Life Sciences,Female,Sales Representative,4,Single,2982,No,1,4,1,1
2448,48,No,Travel_Rarely,Research & Development,Human Resources,Male,Research Scientist,4,Single,5120,No,2,2,2,1
2449,38,No,Non-Travel,Sales,Human Resources,Male,Sales Representative,3,Married,3441,No,19,3,4,2
2450,30,No,Travel_Frequently,Sales,Technical Degree,Female,Manager,2,Married,20290,No,4,3,4,1
2451,47,Yes,Travel_Frequently,Sales,Other,Female,Sales Executive,2,Married,7075,Yes,10,3,2,0
2452,41,No,Travel_Rarely,Research & Development,Other,Female,Laboratory Technician,4,Divorced,3652,No,9,1,1,1
2453,22,No,Non-Travel,Research & Development,Technical Degree,Male,Laboratory Technician,2,Married,3327,No,3,4,3,3
2454,46,No,Travel_Rarely,Research & Development,Technical Degree,Female,Healthcare Representative,1,Divorced,10311,No,27,4,8,0
2455,29,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,2,Married,6275,No,5,2,0,0
2456,22,No,Non-Travel,Research & Development,Technical Degree,Female,Laboratory Technician,4,Divorced,3374,Yes,3,3,1,1
2457,25,No,Travel_Rarely,Sales,Medical,Male,Sales Representative,3,Married,2771,No,5,4,0,0
2458,46,Yes,Travel_Frequently,Sales,Marketing,Male,Sales Executive,4,Divorced,7359,Yes,27,1,0,0
2459,23,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,2,Single,7456,No,0,1,0,0
2460,19,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manager,3,Single,15732,No,0,4,0,0
2461,46,No,Travel_Rarely,Research & Development,Marketing,Female,Healthcare Representative,3,Single,10229,No,27,3,14,0
2462,57,No,Travel_Frequently,Research & Development,Medical,Female,Laboratory Technician,2,Divorced,3818,Yes,2,1,2,0
2463,46,No,Travel_Frequently,Sales,Marketing,Female,Manager,4,Single,17344,No,0,2,0,0
2464,58,No,Travel_Rarely,Research & Development,Technical Degree,Female,Manufacturing Director,3,Married,9460,No,13,1,5,0
2465,29,Yes,Travel_Frequently,Research & Development,Life Sciences,Female,Research Scientist,1,Married,4342,No,0,2,0,0
2466,58,Yes,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,3,Single,2758,Yes,0,2,0,0
2467,21,No,Non-Travel,Sales,Human Resources,Male,Sales Executive,2,Single,6498,No,1,3,1,1
2468,51,No,Travel_Rarely,Research & Development,Marketing,Male,Research Director,2,Married,23652,No,16,2,9,0
2469,46,Yes,Travel_Frequently,Research & Development,Marketing,Female,Research Director,2,Single,17346,No,1,1,1,0
